	name	fold	log2fold	tstat	pvalue	qvalue	updown	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	pip031116_control	pip031116_pest	maxint	mean1	sd1	mean2	sd2	mns13pip3p_again	mns1pip3p	mns20pip2p2	mns20pip4p	mns22pip2p	mns24pip4p	mns26pip1p	mns27pip1p	mns28pip1p2	mns2pip1p2	mns31pip3p2	mns32pip3p	mns34pip3p	mns4pip1p	mns9pip4p	mnsC50pip2p	mnsC51pip4p2	mnsC52pip2p2	mnsC53pip2p2	mnsJ1pip4p	mns12pip4p	mns15pip2p	mns15pip4p2	mns18pip2p	mns23pip2p	mns23pip4p	mns24pip2p	mns25pip3p	mns26pip3p2	mns30pip1p	mns30pip3p2	mns32pip1p	mns34pip1p	mns35pip1p2	mns3pip3p	mns41pip4p	mns4pip3p2	mns6pip1p	mns9pip2p	mnsC52pip4p
564	M372T33	1.347353202	-0.430128096	-1.002394277	0.323437187	0.999774321	DOWN	371.6732793	371.5326081	371.7735516	32.86766727	32.80050022	33.16033479	45	16	15	3821.107422	5338.773636	5117.197953	3961.56521	3401.080277	13650.16005	2179.640419	252.8333601	3647.513873	11763.3255	5882.052104	7373.022787	2334.873205	7063.029225	3890.13254	0	3202.2299	9404.586002	2982.97422	20129.41762	2559.63884	72.70018141	882.0505695	4860.487279	4644.805043	8766.354753	0	4551.221941	2347.412927	75.95035907	2207.063322	5509.159887	7095.924787	37.37007707	3217.282969	0	3487.439866	6613.596431	1980.615286	3259.035591	12093.03912	3426.028448	6984.528345	7579.280093	0
565	M137T23	1.298266525	0.376586589	1.00039346	0.323552093	0.999774321	UP	136.5629102	136.4990879	136.6142152	23.09850056	23.08133391	23.14500057	20	8	12	1059.107422	929.1511161	817.7761015	1206.285791	930.6485648	14.18706872	451.5902357	408.0260958	639.7536874	2057.045503	1830.437004	1229.543564	734.946659	590.5291335	549.9412144	661.8836373	439.3854671	1206.151133	1375.415264	3505.930062	1380.841143	279.5529007	98.01990385	510.6382019	619.2044441	1678.51528	2387.631284	634.0311114	2115.823643	335.8907956	513.5267532	971.5767475	1548.19147	554.7696137	754.6016301	365.7329097	1089.969292	739.1763549	163.0783171	689.0226089	2242.189411	296.2804995	991.4522557	2405.698438	3648.557397
566	M218T40	1.177007963	0.235124081	0.999971813	0.323656741	0.999774321	UP	218.0571596	217.9404253	218.1432578	39.70633344	39.38533372	40.01333353	75	20	20	51042.03125	129879.6198	73921.6938	152869.3466	71461.38793	178844.2029	204301.2815	101088.4609	69823.08315	205939.1443	252671.1507	30097.39806	181931.4251	173992.3534	86490.00128	59347.11742	33575.70394	171737.3046	225123.8249	183415.3756	164645.6347	149540.9606	27166.76649	70205.71095	27655.49473	185965.5709	199429.4683	217983.7166	87538.06936	118288.5097	215889.0153	214795.969	100086.6355	119047.0544	258834.136	50243.28196	97818.45974	211207.2307	520.0630295	213908.0918	114987.3163	109005.792	241107.7104	95428.04377	205302.7982
567	M302T33	1.293627209	-0.371421928	-1.000220345	0.324289827	0.999774321	DOWN	302.3856836	302.2870422	302.5002371	32.85066727	32.31983185	32.89816729	37	16	16	1275.857422	1921.061411	1600.376859	1485.01933	1113.450759	4510.053225	793.7080467	1106.772176	1369.848122	3658.560098	2135.071278	2622.401572	798.6958939	378.1927155	1515.840596	1267.758595	252.3037575	3393.319807	977.108515	6693.542135	1029.023882	1712.111424	348.6380152	1964.627101	1893.65127	3413.947442	77.611713	1487.722787	616.0182007	52.63430751	743.998175	2105.051346	2309.2025	237.5831062	941.4797474	1718.628782	1270.035537	2130.883375	789.0752473	1011.987059	4455.690243	632.9341715	2206.499403	1480.212774	2019.190689
568	M170T14	1.328079632	-0.409341654	-1.001166203	0.324331384	0.999774321	DOWN	169.8014136	169.7147987	169.8732481	14.26333301	14.16766672	14.3253336	41	18	19	2279.107422	4050.891361	3801.437137	3050.187099	2351.727836	6390.756867	813.8095814	1358.729643	2452.113789	7183.292731	5464.00121	16558.5711	1347.450566	3066.33669	2215.536299	2253.261777	2306.745303	8080.534679	6440.866804	6613.634181	3543.87454	795.0712221	890.0077148	764.2417101	2478.9908	5049.872399	4351.66555	1075.214937	9931.908201	1562.812839	1803.549216	2198.651335	6175.739138	1747.486264	1758.297265	2159.033052	1150.669443	832.5314338	757.6387205	2269.151539	4535.815946	1283.449741	2173.393898	5753.376382	4433.484683
569	M261T14	1.37906981	-0.463695489	-1.000731374	0.324335852	0.999774321	DOWN	261.2813361	261.1711071	261.3846541	14.26333301	14.19583336	14.34050005	39	17	19	2550.017578	3910.528617	4031.401262	2835.627746	2611.948893	6090.226618	442.6951076	202.4050714	2116.259645	7474.698848	5770.889957	16722.73918	870.3116443	2298.423972	1867.644012	1798.349241	1455.566254	8092.007404	6438.359916	7330.554466	3286.537202	298.0496187	538.2422041	1111.774081	4004.837894	5430.071444	370.9930736	784.4553307	10800.62486	981.8990904	1213.321106	1672.234903	5833.498955	1421.420802	1183.422094	2357.036755	1704.000674	1659.009986	942.3241413	1612.437215	4692.382599	861.8494716	2634.446577	5885.199473	4671.926372
570	M89T10	1.202971614	0.266602601	1.000064821	0.324509302	0.999774321	UP	89.36596563	89.32832367	89.39855922	10.49783295	10.47549964	11.02049996	19	10	7	1011.785645	819.2916576	414.2008925	985.584608	617.6024891	1422.925277	976.6849446	262.569032	782.0409762	1303.178494	1154.938263	1312.298578	935.0802892	439.8366189	415.2678751	683.3293072	605.2020385	721.315544	885.168428	1376.811882	1418.916028	247.9824797	202.1777434	381.8634281	858.2459243	794.3512143	2158.475872	526.9248193	2094.184732	671.5194549	589.2242027	935.0832142	1262.629057	483.1464414	1038.559231	261.2515869	776.3949361	508.1401587	550.0561135	679.8516566	1410.870286	249.9176075	787.2132011	1828.717003	2105.181372
571	M194T40	1.239926623	0.310254746	0.997634252	0.324785948	0.999774321	UP	193.915762	193.8232308	193.9940359	39.69908362	39.59500122	39.99916688	28	13	12	661.0805664	1459.347191	1079.527593	1809.573823	1139.930947	2277.102358	2296.151398	1170.447099	1301.717377	2304.77147	2990.613967	340.105581	1842.694706	3146.2497	1020.237715	675.2922159	161.5064558	2115.66322	3583.944085	1703.335056	817.0793053	290.9349424	0	1016.620311	132.4768518	3550.778432	3046.460657	2221.237136	1330.121576	1100.973958	2396.01004	2729.136502	1268.742323	1635.839804	3402.035824	54.02872059	515.9777586	1783.832629	0	1722.441659	2915.318348	254.3035634	2898.292012	615.0050759	2750.940449
572	M54T15	1.238319857	-0.30838401	-0.996883223	0.325331985	0.999774321	DOWN	54.20615943	54.1725728	54.22827121	15.06566638	14.84133319	15.70950015	63	16	15	1156.830078	1306.81332	866.9578337	1055.311608	722.0589929	2005.755444	370.6085014	610.9545465	880.7641123	1896.01311	1646.805186	2285.939677	412.0016534	1404.205285	817.4017932	738.2419344	850.3443289	3055.363517	2675.3194	2812.388236	829.0226386	637.2553468	282.4821453	753.5054165	1171.894127	1280.839155	1121.826355	657.8806476	1694.433791	16.54632894	684.2785407	638.8509732	2406.318752	789.1065948	572.9561931	941.8405506	700.372248	639.9894262	388.3742264	787.2345017	1169.421118	664.0876132	802.5560276	2361.834771	2787.48435
573	M366T22	1.397073574	-0.482408	-0.99688536	0.325496762	0.999774321	DOWN	365.6386701	365.5297697	365.7669276	21.95449945	21.93899943	21.97099906	16	11	5	678.7231445	1023.86073	1029.288706	732.8609955	802.9826791	2070.925879	72.13414715	35.87106585	797.1608111	1973.939198	1979.801712	3028.213357	355.4277654	976.1029508	672.2689808	129.7913787	155.2662526	1579.084985	1658.470372	3381.039855	798.2485878	129.830805	52.41876979	122.2466198	508.9711138	1317.221186	7.899248396	33.60002771	601.0732423	385.0758993	405.4937548	822.3413228	1810.03713	57.96815288	638.5391072	215.66413	877.1588724	473.853644	279.0293662	701.2244447	1691.237729	163.309075	694.7172721	131.895424	3349.88088
574	M262T27	1.239858512	-0.310175495	-0.996143196	0.325682372	0.999774321	DOWN	262.2906763	262.1604036	262.3927801	27.30675074	26.96749913	27.63616755	64	19	20	20340.92188	59373.47608	39592.6639	47887.29966	33038.42872	67369.45753	21145.40897	30904.94111	43696.29792	99572.99644	147274.3782	63156.29648	56213.68754	127380.6177	31945.84139	28682.78382	13384.88725	74404.5687	107943.3613	90408.1496	83645.74204	44270.8154	12690.51911	24573.69719	18805.0739	156484.6053	38265.86288	47646.76139	36410.02616	36410.43819	36690.07944	112253.0386	41189.82749	51989.2369	55477.91082	22782.33695	33075.88622	26352.20754	9848.961193	33812.4674	49181.48832	27134.79497	36150.7575	35756.67722	70832.62883
575	M230T27	1.230148043	-0.298831948	-0.995368223	0.326246776	0.999774321	DOWN	230.1400307	230.0371515	230.2101284	27.29924997	26.9933336	27.37866594	42	19	18	11942.27344	36989.29543	24588.71071	30068.97882	19030.1275	41390.11093	14132.22159	27475.22276	23900.49406	64300.76852	93813.25969	43062.45801	36355.67153	81904.34374	23524.44822	16102.19422	13722.60623	23150.5558	70062.34706	44526.37544	55129.39569	27885.59363	8545.067619	15110.87433	15691.89962	84552.80117	23360.33277	30009.07991	33053.51187	24478.18003	21796.29126	72309.1375	37775.98678	32740.91503	37234.15575	16171.29256	20259.20594	19009.10307	6998.182079	21739.31021	27117.95137	12095.08249	22273.02626	14216.79351	44189.23678
576	M72T13_2	1.36469817	0.448581906	0.994123807	0.327474431	0.999774321	UP	72.3198765	72.27541659	72.33804474	13.32950034	13.31200034	13.71733362	30	15	12	2994.392578	3148.03567	2817.071264	4296.118518	4328.806	9988.310577	1936.844499	1096.506489	920.3650077	5343.77777	3823.296071	5470.418179	1177.974807	2553.05024	1270.7713	975.3851366	1528.703271	2200.721092	4901.425846	9886.801885	4595.012976	981.497068	665.4293731	891.5371329	2752.884673	3583.799692	12076.61582	873.6913179	12863.3013	2258.04987	1753.003604	2512.7612	7535.204218	1319.121573	2633.372664	1049.544423	1899.696825	1439.044653	488.6156457	1743.141295	6297.524858	987.8753412	2246.121919	13877.6225	8484.261634
577	M258T26_2	1.325223548	-0.406235744	-0.991146714	0.327974998	0.999774321	DOWN	258.2445601	258.1560535	258.3345203	25.75300028	25.73733282	25.77116732	25	14	11	6375.125	6049.312712	5015.372907	4564.748884	4440.225115	9506.674551	882.6303864	1603.844935	3163.364345	9445.379819	7317.764839	18560.52084	1282.014642	6374.322104	3134.065927	2973.380004	4239.561821	9695.470303	9238.796737	16200.77203	4910.489376	1417.028865	463.4855107	2476.586091	8100.101118	6827.722493	109.4426358	797.4111318	20484.02899	1676.531278	2394.169279	3280.072899	8944.858161	2997.60739	2967.755463	3590.649228	4421.199161	1752.984741	3572.07932	3612.444278	6214.944694	1202.3113	3473.29184	8693.414913	4282.058489
578	M301T27	1.292064765	-0.369678387	-0.99034075	0.328285449	0.999774321	DOWN	301.4743695	301.4062784	301.5931358	27.32516704	27.18549921	27.74933347	47	17	16	1829.741211	4989.987268	3684.632822	3861.940494	3517.40523	5117.528159	1468.161528	4843.362793	3781.506701	9357.840226	0	6001.181553	4939.713322	11429.98628	3711.901734	2708.669204	1632.412115	13065.00732	10011.65008	7606.508465	6086.170363	3711.805914	501.0198977	2279.495809	1545.823895	14906.33369	3752.832792	5030.580303	1114.6153	2727.640188	3726.87137	10723.68172	1528.886481	4548.024544	5768.641997	2308.369808	2412.384632	2708.691184	657.1456887	3532.111637	1099.455677	1838.645603	3259.365112	0	5594.532161
579	M185T40	1.210203057	0.275249133	0.989989186	0.328709193	0.999774321	UP	184.8553557	184.785752	184.9305686	39.69258438	39.59483453	40.07283508	46	18	17	1230.919922	2849.117011	1702.020563	3447.633376	2100.759283	2661.752674	4026.325994	1465.838709	1727.367238	4031.174695	6128.287382	797.7590174	3706.712074	4483.187433	1851.590493	2377.39305	642.7116394	4047.390691	6276.014382	3082.167262	3456.019269	2593.491443	516.0018335	2590.168932	520.9860066	7022.366611	4187.706005	4999.105612	823.7848701	636.2098089	1056.713565	5173.053727	2519.954232	2798.961523	5770.351211	1004.319162	2019.117881	5238.027149	0	5211.233295	5248.466331	2674.913439	5808.488188	2302.179567	4457.715339
580	M300T27	1.278644784	-0.35461553	-0.989038365	0.32890074	0.999774321	DOWN	300.4982777	300.4031375	300.5898847	27.32549963	26.98550026	27.63616755	63	20	16	6655.546875	18664.79252	13044.84108	14596.57078	12969.90987	26364.65528	6909.372742	17929.11719	1748.264817	24570.98214	51232.69448	22131.88836	19556.84266	40446.53771	13101.23007	8448.352209	7094.839345	11213.41117	37573.52129	19945.66881	26655.49158	17152.49066	4136.232477	8805.820434	8278.437052	54504.33978	13321.63473	14196.11909	3264.593035	0	12751.68421	38722.45867	19022.60861	17041.29685	21376.53778	10056.67398	14844.33994	8999.373317	3263.211574	13970.80346	3881.474407	7226.048222	14548.98331	0	20939.23462
581	M303T14	1.278145416	-0.354051983	-0.988495002	0.329192695	0.999774321	DOWN	303.4320792	303.2803822	303.5050639	14.36083362	14.1821669	14.50250033	45	20	15	5115.152344	19738.39294	14212.32675	15441.86452	13261.1142	31966.11166	7208.516049	8966.969515	11513.88519	31706.88093	53994.03885	35492.91375	10887.57611	12901.09543	9689.295367	10907.03651	10001.38067	38127.83145	37473.36276	19993.73488	32201.85685	8865.435737	4424.372764	8257.90563	10187.65866	47871.00919	0	10050.54753	40369.09403	11737.54331	12079.07034	34654.88093	31220.42397	10424.25584	15025.5755	12946.43034	11595.67319	11183.18352	6688.798125	10724.49675	0	9755.44104	22723.86167	0	9787.005217
582	M138T26	1.264291502	-0.338329137	-0.988113367	0.329403694	0.999774321	DOWN	137.6046003	137.5545668	137.645273	25.55983315	25.54316723	25.57683278	18	10	8	338.0446777	782.8293016	548.084134	619.1841838	498.1583903	1148.587019	63.45209872	213.05741	377.0725313	1377.00024	1072.051347	1339.327543	259.8010378	1478.509791	543.7853888	361.1413305	433.5129175	1195.508249	1521.444175	1795.096774	793.8672961	507.4870262	38.33134904	219.7183519	917.8341565	980.9600415	208.9080063	46.50539163	1797.542896	441.8620208	277.900571	206.5414956	871.7225422	121.1090311	498.8782812	420.7642953	772.0376426	433.6565279	274.0890919	324.3159697	728.5072743	395.5856094	574.1801609	1258.544703	1750.072123
583	M174T19	1.412396599	0.498145253	0.988618858	0.329916113	0.999774321	UP	173.8301681	173.7498401	173.8847389	18.7033329	18.68833367	18.73116621	30	15	15	2598.777344	1840.291259	1938.185239	2598.844376	2831.604675	5143.185144	631.131674	43.45487805	1077.049038	3590.727711	2856.139146	3363.702332	699.5362306	1241.698227	611.2511104	681.1376016	876.8309485	1450.431623	2205.409417	7574.412243	2749.216257	62.94461659	49.91809625	115.7259245	1781.922954	2758.690813	5003.237288	650.9011277	7509.472288	880.4931784	971.7741721	1443.973732	3249.820347	0	1156.160437	1284.835891	1646.238184	886.097771	619.654554	923.5787368	4171.83418	110.8399074	1098.61774	9850.788517	7759.878657
584	M388T25	1.334062856	-0.415826642	-0.986281168	0.330335821	0.999774321	DOWN	387.7811251	387.6543499	387.8962493	24.76891663	24.71666622	24.83499999	32	18	14	33378.1875	52522.77194	44799.79004	39368.84205	39375.56347	0	21818.34376	57943.08109	33433.07854	173322.6295	101167.6835	126969.1152	23584.32941	80630.37437	39419.9267	35613.58734	25085.3965	109039.2071	30612.54392	0	27336.76033	54284.79446	14060.07614	55476.61643	40657.89455	126049.3517	0	54241.47637	0	0	23774.0906	86694.19092	61625.45407	31865.04884	25742.24682	70526.51069	26925.01582	100275.4718	15162.37287	27772.00541	0	37000.98337	99722.62171	0	0
585	M320T29_1	1.3899729	-0.475056755	-0.986471393	0.330375017	0.999774321	DOWN	319.5321604	319.4193792	319.6467531	29.3830836	29.36299914	29.40066692	30	16	14	5626.957031	5406.212675	5314.439873	3889.060727	4366.125113	15582.14512	906.9750614	2185.29852	2098.909002	7713.553206	9272.34126	4337.692874	1457.426236	12306.70466	2137.613875	116.9902581	1193.451684	8996.388092	8757.471701	17329.12136	8239.860378	4164.88233	145.8125581	1135.381535	46.23378302	9462.730448	0	2294.204489	10946.22423	1602.81106	1760.210707	7247.116489	4684.58418	46.51859197	2509.860698	3867.013979	3140.80723	31.04326224	27.86028882	1857.581944	6141.422893	1946.153838	3377.704989	31.20227435	16806.16296
586	M406T27	1.423544273	-0.509487363	-0.985910456	0.330459593	0.999774321	DOWN	405.8778015	405.7862595	406.0150795	27.31366705	27.25066743	27.37866594	18	10	8	451.8125	940.4785186	937.5178912	660.0589106	859.6715659	1618.715647	265.8563165	716.6818703	846.9227923	1449.180365	123.4593045	1391.870078	230.2242089	2899.626313	941.5536106	841.9152746	81.8606186	3091.617142	2083.52734	1465.344161	183.3431959	59.29175676	0	0	518.5803777	3538.467633	974.2626866	799.7242444	306.3982433	69.7936549	832.1243569	1899.842883	12.20677838	0	808.6592245	64.34021887	81.28890937	689.3155456	124.2411847	834.9032851	0	53.52351579	773.7844759	0	1338.301371
587	M418T25	1.395374174	-0.480652037	-0.985635921	0.330688182	0.999774321	DOWN	417.9214248	417.7820366	418.0205536	24.77133386	24.71666622	24.83499999	30	17	13	3533.027344	5020.213084	4902.960848	3596.033597	4209.239522	607.6479034	2126.537742	4716.889693	3005.005964	19015.43595	10300.42576	13436.78219	2223.144834	6578.669065	3580.234063	3214.897891	2222.27002	11154.55009	3378.851747	0	0	4578.77975	1222.891993	5192.296134	3848.950894	14205.93015	0	5047.489702	13.77574242	0	2231.205178	9102.798786	0	2813.048778	2557.526258	5540.669908	2485.577362	10165.99083	1400.641209	2674.256204	0	3467.976397	10213.78543	0	0
588	M86T28	1.32366415	-0.404537117	-0.984872914	0.330972329	0.999774321	DOWN	86.37416786	86.33266629	86.40181586	27.71633326	27.55566597	27.9741661	42	18	17	2483.4375	3150.111482	2588.422028	2379.841958	2352.380259	3387.026657	764.438916	936.1399883	1851.867324	4480.653802	3541.261735	11573.18402	1396.574395	3515.619894	1981.972225	1858.547092	2393.784033	3977.946932	3540.65421	7594.901632	2110.55617	871.9061243	900.7475323	1867.145889	4457.301067	2300.984988	1210.662671	1065.703226	11048.0312	1175.516265	1537.278528	1217.621461	4495.034251	1731.897921	1568.837365	1775.529902	2154.137831	913.8233489	1754.592666	2474.544424	3021.566986	1060.475706	1577.197513	328.3523575	5185.050556
589	M435T40	1.359636669	0.443221176	0.984495276	0.331137219	0.999774321	UP	435.0197983	434.9127625	435.1412012	39.69875048	39.62733344	40.01350021	22	9	10	813.3037109	1193.408782	1323.577235	1622.632069	1431.701192	2339.546533	2381.055338	126.0486249	1159.409016	3208.689604	653.0581271	84.60262961	2040.845478	154.9835371	807.7004175	246.3790286	0	1407.743759	4393.402949	1635.213723	3109.363364	93.61482893	0	0	26.51867378	3033.155379	3293.294634	0	804.8248724	1740.713961	2414.073749	3186.255553	406.9580088	0	3690.690167	32.33876349	126.2321573	2685.735148	0	3052.089813	2613.890422	0	2195.801916	27.98369639	3148.603134
590	M247T27	1.294355099	-0.372233467	-0.984618982	0.331322133	0.999774321	DOWN	247.1866202	247.0613234	247.2766359	27.31383333	26.86150062	27.73100049	60	20	17	2439.6875	7421.773906	5972.329902	5733.95501	4806.232024	9961.58699	2727.02981	1133.539553	3189.105856	9641.883124	19520.40057	8930.886993	7577.65241	15882.45896	7206.008678	521.7078145	2854.068605	18609.02603	14632.98034	9061.148496	8595.840966	973.999166	1504.140803	3371.175507	2540.837449	20415.50311	4817.056497	2333.552	5477.396409	5064.690412	5741.783794	15327.13106	5975.146704	1121.62437	7865.646783	97.93959638	5378.952181	3938.202085	1191.355064	4773.295284	5709.937166	4105.792141	4651.736652	1363.05729	9329.301617
591	M247T40	1.263654407	0.33760196	0.983492156	0.331600169	0.999774321	UP	247.2009904	247.0812138	247.2778488	39.70566714	39.59483455	39.99766802	53	20	17	7928.132813	16125.86723	13339.71486	20377.5232	13993.64121	29592.6013	30220.78375	2917.041891	10259.16859	29864.58528	37194.02951	4366.884051	26295.691	5670.215213	2827.906109	3843.349962	4451.554147	24897.33588	39437.861	27204.6141	24665.88216	4147.790296	3862.648552	6884.079279	3913.322467	52675.26852	28794.51567	3941.980575	7878.412599	17135.30209	25883.09088	31492.94501	14226.38722	4823.529558	38122.92591	1598.149986	10495.92341	31384.117	292.7280437	31500.31683	20824.39358	12447.78751	34078.61216	13996.1509	25957.92646
